,electricity-load-nyiso-centrl,electricity-load-nyiso-north,electricity-load-nyiso-nyc,electricity-load-nyiso-west,electricity-load-nyiso-dunwod,electricity-load-nyiso-genese,electricity-load-nyiso-hud_valley,electricity-load-nyiso-longil,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-overall,electricity-load-nyiso-millwd,electricity-load-nyiso-capitl
976,1825.3793,580.8545,6847.124,1688.4379,837.7246,1116.032,1327.7355,3092.8965,1013.5925,20209.674200000005,389.3867,1490.5107
977,1820.5017,595.6064,6837.369,1677.9414,829.4244,1116.1404,1334.265,3103.1997,1000.5107,20191.5936,374.229,1502.4059
978,1823.3849,599.6259,6835.79,1680.3721,830.0571,1112.163,1325.4377,3106.5166,995.7069,20169.276700000002,377.0879,1483.1346
979,1837.0496,590.1149,6770.7803,1684.1857,839.5851,1108.8987,1303.0046,3077.1875,998.8181,20058.584000000003,377.1139,1471.8456
980,1765.5332,600.3575,6732.3857,1688.1709,829.2058,1113.525,1296.3472,3055.1548,981.9131,19903.5771,370.043,1470.9409
981,1780.8105,601.411,6708.535,1689.9604,819.6867,1106.9252,1321.9382,3061.1191,984.8338,19917.905,364.3416,1478.3435
982,1802.528,604.1129,6701.6357,1662.5677,812.6257,1101.7241,1287.5245,3039.5337,973.9798,19832.755299999997,365.422,1481.1012
983,1800.7074,597.2974,6690.6484,1645.8198,803.9169,1107.407,1301.9856,3037.942,990.5255,19809.5307,356.4265,1476.8542
984,1791.5535,605.4094,6699.6035,1661.928,800.1872,1117.2683,1276.4385,3027.4575,977.4263,19789.738,358.1335,1474.3323
985,1796.5426,594.4924,6654.317,1648.0444,804.3499,1106.865,1287.2937,3009.459,987.0586,19712.8645,355.2968,1469.1451
986,1785.3475,595.2922,6638.7676,1668.6395,798.996,1100.0504,1292.1241,3027.19,979.5937,19713.6853,360.3215,1467.3628
987,1784.4303,594.3445,6656.4097,1676.1569,799.1597,1102.8939,1253.1322,3004.8892,983.9666,19676.1446,357.4457,1463.3159
988,1797.6288,594.9528,6623.794,1639.8441,780.4986,1109.0582,1280.8392,3003.7856,979.834,19632.582599999998,351.4746,1470.8727
989,1810.9702,605.5125,6613.084,1668.3503,797.0376,1111.7335,1243.3699,2995.4136,978.2649,19635.463499999998,348.2668,1463.4602
990,1765.1271,599.1639,6584.325,1661.6466,788.5534,1103.355,1277.8716,2982.1182,964.6679,19544.5626,346.5305,1471.2034
991,1755.5612,588.0254,6572.3213,1674.8188,796.4847,1110.6343,1280.3895,2981.1714,976.8784,19555.3297,356.8069,1462.2378
992,1775.5121,606.1775,6538.415,1647.4915,778.2977,1110.1355,1255.9792,2962.3875,961.5442,19448.9919,357.2701,1455.7816
993,1767.2504,599.4424,6536.2876,1653.3444,789.7297,1115.5573,1221.0873,2944.6125,951.9675,19370.9726,341.7459,1449.9476
994,1776.3823,607.949,6501.439,1644.1793,794.5052,1107.0377,1236.1495,2937.3047,948.1224,19335.962800000005,339.8008,1443.0929
995,1777.9539,587.7075,6502.3965,1670.1901,765.3994,1102.7871,1232.8138,2912.8608,952.3797,19286.2478,334.8874,1446.8716
996,1763.1213,590.9296,6463.3315,1653.8774,769.9822,1096.4309,1168.7062,2917.897,959.8898,19184.1078,339.053,1460.8889
997,1767.8654,588.462,6434.342,1665.1932,767.1714,1099.0186,1219.9857,2887.9639,954.8052,19178.302900000002,339.1559,1454.3396
998,1750.0686,589.6926,6393.9946,1634.551,762.5217,1095.4391,1189.4745,2888.755,944.281,19033.9969,338.8333,1446.3855
999,1736.9314,598.8115,6399.4214,1650.5232,754.9916,1088.9885,1197.5977,2868.2432,941.6224,18997.5431,322.5046,1437.9076
