,electricity-load-nyiso-dunwod,electricity-load-nyiso-hud_valley,electricity-load-nyiso-west,electricity-load-nyiso-millwd,electricity-load-nyiso-centrl,electricity-load-nyiso-nyc,electricity-load-nyiso-north,electricity-load-nyiso-overall,electricity-load-nyiso-genese,electricity-load-nyiso-longil,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-capitl
963,790.5746,1396.4236,1858.2592,429.5171,2235.9343,6656.1924,803.9586,21356.1682,1369.8635,2838.4402,1217.5227,1759.482
964,801.2351,1385.7214,1869.4974,417.9509,2263.2969,6678.8135,793.7415,21395.8547,1380.1403,2826.1785,1235.75,1743.5292
965,799.2756,1397.1365,1883.9918,438.77,2284.3071,6691.288,798.3884,21485.5927,1377.6415,2824.2393,1222.1606,1768.3939
966,791.1126,1396.8773,1892.1105,440.6655,2300.3323,6701.0483,814.697,21557.692399999996,1384.666,2831.3457,1233.7369,1771.1003
967,791.775,1386.036,1883.042,441.7435,2266.9712,6679.746,801.4176,21495.8126,1379.5879,2835.495,1246.9618,1783.0366
968,788.4763,1397.1694,1880.602,451.5711,2274.6423,6593.4683,809.0657,21399.435899999997,1378.6917,2827.2046,1223.42,1775.1245
969,796.8323,1401.7345,1891.8514,441.6408,2294.7515,6621.8877,788.3656,21472.021399999998,1373.7449,2835.7153,1254.685,1770.8124
970,805.7682,1393.2158,1873.8395,434.2004,2303.4614,6570.749,784.9836,21395.589700000004,1371.8365,2844.3809,1241.5323,1771.6221
971,804.4563,1423.7117,1890.2855,432.3986,2305.8462,6607.088,796.7935,21494.837699999996,1377.7739,2814.942,1250.9081,1790.6339
972,822.0618,1415.323,1887.0386,424.9733,2294.4604,6597.8994,783.8032,21432.7147,1374.8926,2825.8984,1247.9952,1758.3688
973,787.3153,1407.4861,1890.6455,428.0403,2268.7227,6584.5913,794.2922,21358.2633,1373.8948,2832.35,1241.3943,1749.5308
974,794.616,1434.825,1887.2097,427.6626,2256.064,6584.1294,796.0101,21347.490299999998,1368.841,2806.4229,1228.8102,1762.8994
975,805.5969,1428.6152,1889.3535,436.1386,2293.0225,6579.199,803.6809,21406.0256,1364.9521,2815.0117,1235.2576,1755.1976
976,795.2042,1400.4456,1911.4398,436.7917,2270.9038,6589.08,790.73,21371.790100000002,1358.792,2807.9233,1244.2607,1766.219
977,814.8583,1411.26,1887.2485,429.6444,2298.7449,6564.9854,791.4297,21394.8669,1368.0813,2815.4111,1245.7633,1767.44
978,790.5891,1400.089,1889.8439,436.2462,2274.1165,6526.0576,804.9942,21281.721400000002,1362.6938,2807.2175,1236.0557,1753.8179
979,793.8048,1383.239,1884.8174,439.8292,2273.6565,6508.8887,789.9609,21231.229099999997,1373.739,2791.397,1248.3622,1743.5344
980,791.6907,1412.1013,1886.903,435.2754,2297.4614,6537.5137,809.2445,21298.2941,1380.1609,2761.8623,1243.0251,1743.0558
981,800.4955,1402.652,1847.7908,428.1601,2292.6096,6495.3154,787.0213,21157.048199999997,1369.5051,2764.934,1237.9338,1730.6306
982,786.3362,1405.6367,1883.1744,431.6463,2227.7617,6473.5713,790.5455,21099.4858,1362.958,2763.1108,1238.8125,1735.9324
983,786.3362,1405.6367,1883.1744,431.6463,2227.7617,6473.5713,790.5455,21099.4858,1362.958,2763.1108,1238.8125,1735.9324
984,786.3362,1405.6367,1883.1744,431.6463,2227.7617,6473.5713,790.5455,21099.4858,1362.958,2763.1108,1238.8125,1735.9324
985,775.47,1388.1604,1877.4763,429.3231,2248.5244,6439.5977,801.2878,20987.744899999994,1345.152,2729.3027,1221.1984,1732.2521
986,767.5432,1399.1448,1867.335,426.2393,2247.0024,6449.07,801.0947,20988.077400000002,1346.9336,2743.4722,1223.044,1717.1982
987,774.014,1399.4604,1858.4915,431.648,2232.8438,6446.865,804.4851,20951.746900000002,1340.0994,2727.601,1212.1057,1724.133
988,761.5431,1382.0287,1849.9265,423.9395,2239.9424,6410.776,798.835,20873.1017,1341.7662,2729.3062,1219.0676,1715.9705
989,761.5821,1377.7473,1813.0273,423.0244,2237.749,6353.2197,790.1511,20754.9771,1333.3625,2731.7473,1215.559,1717.8074
990,774.668,1361.1143,1850.6162,418.8985,2225.044,6351.082,807.286,20771.5959,1336.7681,2715.8555,1215.431,1714.8323
991,771.2902,1369.9803,1830.3652,425.0293,2176.684,6332.251,799.3637,20647.786700000004,1326.3506,2702.6646,1210.8019,1703.0059
992,768.1144,1376.9081,1880.3944,418.017,2191.3347,6277.589,788.694,20635.138700000003,1325.9678,2696.0142,1210.4071,1701.698
993,765.1395,1368.7972,1821.1141,420.8525,2205.5867,6294.6904,797.8452,20568.1132,1327.0823,2679.2031,1188.7253,1699.0769
994,763.8948,1370.3333,1841.3857,417.4501,2209.9326,6278.9053,811.3867,20559.9287,1314.1968,2675.895,1194.024,1682.5244
995,767.264,1360.4661,1842.6321,402.3069,2164.428,6302.4106,791.0174,20505.5753,1309.3427,2678.8057,1211.1226,1675.7792
996,766.7051,1349.9458,1828.7095,415.322,2189.5908,6280.1094,793.2859,20449.5488,1306.862,2650.8315,1192.2908,1675.896
997,759.0725,1358.9291,1811.9874,411.2161,2199.6538,6251.789,799.7738,20388.815799999997,1297.7245,2646.6348,1184.381,1667.6538
998,755.5762,1351.3113,1806.7338,403.882,2199.2117,6236.172,802.4461,20330.367900000005,1299.7527,2624.4277,1183.8759,1666.9785
999,759.6678,1339.7141,1825.339,407.7469,2199.0293,6234.8115,800.8702,20320.1583,1296.4181,2616.4302,1182.8229,1657.3083
